Numero_dossier_ID,Client,Formule,date.ouverture,heure.ouverture,Matricule.de.traitement,Cause.intervention,date.de.survenance,Type.d.energie,Outil.d.assistance,Assistance.ou.Administratif,TOP.D.R,TOP.VR,TOP.Rappat.valide,TOP.Poursuite,TOP.Recup,TOP.Autres.Garanties,flag_auto_creation,mois_ouverture,temps_total_sec,nb_intervenants,temps_total_min,Apprentissage_Test,mois
6074411,C1,F0,2022-05-28,09:13:00,411,Panne mécanique,2022-05-28,Diesel,Higgins,,1,0,0,0,0,0,0,2022-05,1159.0,2.0,19.316666666666666,Apprentissage,2022-05
6865224,C3,F5,2021-12-20,12:27:00,1959,Panne mécanique,2021-12-20,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-12,597.0,3.0,9.95,Apprentissage,2021-12
6893466,C4,F14,2022-08-30,13:37:00,379,Panne mécanique,2022-08-30,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-08,256.0,2.0,4.266666666666667,Apprentissage,2022-08
6459092,C3,,2022-05-24,15:58:00,2053,Panne mécanique,2022-05-24,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-05,1374.0,3.0,22.9,Apprentissage,2022-05
8058019,C0,F18,2021-07-02,00:09:00,606,Panne mécanique,2021-07-02,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-07,189.0,1.0,3.15,Apprentissage,2021-07
8370473,C4,F8,2021-09-25,11:54:00,956,Panne mécanique,2021-09-25,Diesel,MCS,,1,1,0,0,0,0,0,2021-09,0.0,6.0,0.0,Test,2021-09
6051694,C22,F130,2021-04-19,17:23:00,1151,"Clés, Carburant, Crevaison",2021-04-19,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-04,655.0,2.0,10.916666666666666,Apprentissage,2021-04
6296265,C1,F1,2021-02-21,11:47:00,1456,Panne mécanique,2021-02-21,Diesel,MCS,Assistance,1,1,1,0,1,0,0,2021-02,4249.0,6.0,70.81666666666666,Apprentissage,2021-02
6846435,C0,,2021-03-28,17:35:00,1269,"Clés, Carburant, Crevaison",2021-03-28,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-03,466.0,2.0,7.766666666666667,Apprentissage,2021-03
6307877,C10,F17,2021-12-22,15:20:00,254,Panne mécanique,2021-12-22,Hybride,MCS,Assistance,1,1,0,0,0,0,0,2021-12,3013.0,12.0,50.21666666666667,Apprentissage,2021-12
6380616,C1,F27,2022-08-30,10:51:00,934,Panne mécanique,2022-08-30,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-08,316.0,5.0,5.266666666666667,Apprentissage,2022-08
6721863,C1,F18,2022-03-19,11:47:00,283,Accident,2022-03-19,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-03,2786.0,5.0,46.43333333333333,Apprentissage,2022-03
5912492,C4,F4,2021-01-11,15:44:00,807,Panne mécanique,2021-01-11,Diesel,Higgins,Assistance,1,0,1,0,0,0,0,2021-01,1553.0,4.0,25.883333333333333,Apprentissage,2021-01
6436225,C4,F4,2022-01-11,14:27:00,1494,Accident,2022-01-11,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-01,1223.0,6.0,20.383333333333333,Apprentissage,2022-01
7314720,C4,F4,2022-10-01,12:54:00,931,Panne mécanique,2022-10-01,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-10,795.0,4.0,13.25,Apprentissage,2022-10
7704836,C3,F83,2022-07-01,19:44:00,197,,2022-07-01,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-07,285.0,2.0,4.75,Apprentissage,2022-07
7104414,C1,,2022-11-18,12:40:00,177,Panne mécanique,2022-09-21,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-11,883.0,4.0,14.716666666666667,Apprentissage,2022-11
7774024,C4,F23,2022-07-11,19:23:00,350,"Clés, Carburant, Crevaison",2022-07-09,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-07,621.0,3.0,10.35,Apprentissage,2022-07
7719729,C3,F3,2022-12-03,16:06:00,2280,Panne mécanique,2022-12-03,Diesel,MCS,Assistance,1,0,1,0,0,0,0,2022-12,2943.0,7.0,49.05,Apprentissage,2022-12
7279243,C4,F23,2021-08-26,11:07:00,1430,Accident,2021-08-25,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-08,1612.0,4.0,26.866666666666667,Apprentissage,2021-08
7538220,C15,F117,2022-01-11,17:48:00,1042,"Clés, Carburant, Crevaison",2022-01-11,Autre,Higgins,Assistance,1,0,0,0,0,0,0,2022-01,210.0,1.0,3.5,Apprentissage,2022-01
6867277,C3,F3,2021-07-03,21:59:00,1358,"Clés, Carburant, Crevaison",2021-07-03,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-07,,,,Test,2021-07
6848587,C4,F4,2022-04-17,18:02:00,215,Panne mécanique,2022-04-17,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-04,229.0,1.0,3.816666666666667,Apprentissage,2022-04
8256585,C4,F23,2021-05-19,08:02:00,595,Accident,2021-05-19,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-05,0.0,1.0,0.0,Test,2021-05
6910058,C7,F58,2021-11-04,09:59:00,895,"Clés, Carburant, Crevaison",2021-11-04,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-11,427.0,2.0,7.116666666666666,Apprentissage,2021-11
5975972,C3,F3,2022-10-14,18:00:00,231,Panne mécanique,2022-10-14,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-10,1131.0,1.0,18.85,Apprentissage,2022-10
6654783,C8,F32,2022-03-19,19:55:00,287,Panne mécanique,2022-03-19,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-03,774.0,2.0,12.9,Apprentissage,2022-03
8353261,C1,F18,2022-06-19,00:12:00,745,Accident,2022-06-19,,MCS,Assistance,1,0,0,0,0,0,0,2022-06,0.0,2.0,0.0,Test,2022-06
7236426,C3,F5,2021-08-31,12:42:00,860,Panne mécanique,2021-08-31,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2021-08,357.0,2.0,5.95,Apprentissage,2021-08
6444636,C7,F19,2022-02-25,19:02:00,730,Panne mécanique,2022-02-25,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-02,390.0,1.0,6.5,Apprentissage,2022-02
5527153,C4,F4,2022-11-18,12:51:00,224,Panne mécanique,2022-11-18,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-11,646.0,2.0,10.766666666666667,Apprentissage,2022-11
8395759,C1,F0,2022-05-30,13:51:00,817,Panne mécanique,2022-05-30,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-05,0.0,2.0,0.0,Test,2022-05
7702747,C1,F0,2022-09-26,09:21:00,1830,Panne mécanique,2022-09-26,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-09,136.0,1.0,2.2666666666666666,Apprentissage,2022-09
7439412,C4,F4,2022-07-11,06:26:00,750,Panne mécanique,2022-07-11,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-07,2564.0,4.0,42.733333333333334,Apprentissage,2022-07
8097967,C1,F6,2021-03-29,07:42:00,1076,Panne mécanique,2021-03-29,Autre,MCS,Assistance,0,0,0,0,0,0,0,2021-03,511.0,1.0,8.516666666666667,Apprentissage,2021-03
5619743,C3,F3,2021-01-07,08:35:00,859,Panne mécanique,2021-01-07,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-01,162.0,1.0,2.7,Apprentissage,2021-01
6443009,C1,F0,2021-12-24,16:49:00,212,Panne mécanique,2021-12-24,Diesel,MCS,Assistance,1,0,1,0,0,0,0,2021-12,3249.0,6.0,54.15,Apprentissage,2021-12
7572768,C15,F33,2021-09-25,10:34:00,1439,Panne mécanique,2021-09-25,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-09,121.0,1.0,2.0166666666666666,Apprentissage,2021-09
6413730,C1,F6,2021-03-16,13:46:00,916,Panne mécanique,2021-03-16,Diesel,MCS,,1,0,0,0,0,0,0,2021-03,293.0,2.0,4.883333333333334,Apprentissage,2021-03
6584659,C4,F4,2022-09-24,11:40:00,1397,Panne mécanique,2022-09-24,Autre,Higgins,,1,0,0,0,0,0,0,2022-09,626.0,2.0,10.433333333333334,Apprentissage,2022-09
6343732,C7,F12,2021-10-14,18:39:00,733,Incendie,2021-10-14,Essence,MCS,Assistance,0,1,0,0,0,0,0,2021-10,2750.0,9.0,45.833333333333336,Apprentissage,2021-10
7751462,C4,F14,2021-06-16,13:40:00,230,"Clés, Carburant, Crevaison",2021-06-16,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-06,489.0,2.0,8.15,Apprentissage,2021-06
5519273,C4,F23,2022-12-17,08:31:00,1435,Panne mécanique,2022-12-17,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-12,269.0,1.0,4.483333333333333,Apprentissage,2022-12
8483796,C4,F4,2021-07-05,10:47:00,1656,Panne mécanique,2021-07-05,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-07,0.0,1.0,0.0,Test,2021-07
6151306,C1,F0,2021-09-27,11:01:00,1791,"Clés, Carburant, Crevaison",2021-09-27,Essence,MCS,Assistance,1,0,0,0,1,0,0,2021-09,1373.0,4.0,22.883333333333333,Apprentissage,2021-09
6810745,C5,F36,2022-08-08,10:10:00,892,Panne mécanique,2022-08-08,Autre,MCS,Assistance,1,0,0,0,0,0,0,2022-08,1701.0,7.0,28.35,Apprentissage,2022-08
6810057,C4,F4,2022-08-17,21:23:00,2141,Panne mécanique,2022-08-17,Autre,MCS,Assistance,1,0,1,0,1,0,0,2022-08,4155.0,8.0,69.25,Apprentissage,2022-08
7898869,C23,F53,2021-03-08,17:05:00,1399,Accident,2021-03-08,Essence,MCS,Assistance,1,1,0,0,0,0,0,2021-03,6106.0,8.0,101.76666666666667,Apprentissage,2021-03
5613807,C3,F3,2022-06-11,25:00:00,720,Panne mécanique,2022-06-11,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-06,366.0,1.0,6.1,Apprentissage,2022-06
5638556,C1,F1,2021-03-30,16:37:00,1253,Panne mécanique,2021-03-30,Essence,MCS,Assistance,0,1,0,0,0,0,0,2021-03,1981.0,5.0,33.016666666666666,Apprentissage,2021-03
8418780,C4,,2022-12-15,00:17:00,441,Accident,2022-12-15,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-12,0.0,6.0,0.0,Test,2022-12
7984465,C3,F10,2022-09-01,18:28:00,453,Panne mécanique,2022-09-01,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-09,662.0,2.0,11.033333333333333,Apprentissage,2022-09
6140281,C5,F142,2022-11-17,09:20:00,491,Autres,2022-11-17,Electricité,MCS,Assistance,1,0,0,0,0,0,0,2022-11,945.0,4.0,15.75,Apprentissage,2022-11
5974077,C0,F6,2021-07-27,11:30:00,2335,Panne mécanique,2021-07-27,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-07,140.0,1.0,2.3333333333333335,Apprentissage,2021-07
6357480,C8,F70,2021-07-12,18:04:00,606,Panne mécanique,2021-07-12,Diesel,MCS,,1,1,0,0,0,1,0,2021-07,12789.0,29.0,213.15,Apprentissage,2021-07
8488638,C4,F4,2022-01-16,15:45:00,576,Panne mécanique,2022-01-16,Autre,MCS,Assistance,1,0,1,0,0,0,0,2022-01,0.0,11.0,0.0,Test,2022-01
7868684,C10,,2022-07-29,13:10:00,1050,Panne mécanique,2022-07-29,Hybride,MCS,Assistance,1,0,0,0,0,0,0,2022-07,773.0,4.0,12.883333333333333,Apprentissage,2022-07
5798585,C8,F32,2021-07-21,08:36:00,525,Panne mécanique,2021-07-21,Diesel,MCS,Assistance,1,1,0,0,0,0,0,2021-07,9066.0,21.0,151.1,Apprentissage,2021-07
7172194,C3,F10,2021-01-13,17:40:00,843,Panne mécanique,2021-01-13,Diesel,Higgins,,1,0,0,0,0,0,0,2021-01,242.0,1.0,4.033333333333333,Apprentissage,2021-01
5994046,C8,F32,2021-02-13,10:41:00,990,Panne mécanique,2021-02-13,Diesel,MCS,,1,0,0,0,0,0,0,2021-02,1745.0,5.0,29.083333333333332,Apprentissage,2021-02
7256953,C13,F100,2021-11-05,11:23:00,1019,Panne mécanique,2021-10-26,Essence,MCS,,1,0,0,0,0,0,0,2021-11,566.0,2.0,9.433333333333334,Apprentissage,2021-11
6033596,C1,F0,2022-12-08,07:15:00,560,Panne mécanique,2022-12-08,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-12,221.0,1.0,3.683333333333333,Apprentissage,2022-12
6987402,C4,F23,2022-09-23,12:31:00,1988,Accident,2022-09-10,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-09,923.0,2.0,15.383333333333333,Apprentissage,2022-09
5851802,C4,F4,2021-05-05,10:22:00,1019,"Clés, Carburant, Crevaison",2021-05-05,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-05,269.0,1.0,4.483333333333333,Apprentissage,2021-05
6106868,C7,F12,2021-10-16,18:52:00,1132,Panne mécanique,2021-10-16,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-10,1100.0,2.0,18.333333333333332,Apprentissage,2021-10
6932925,C52,,2021-09-07,09:27:00,1263,Autres,2021-09-07,Autre,MCS,Assistance,0,0,0,0,0,0,0,2021-09,582.0,1.0,9.7,Apprentissage,2021-09
8319155,C1,F1,2022-08-01,11:57:00,1254,Panne mécanique,2022-08-01,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-08,0.0,5.0,0.0,Test,2022-08
5841931,C1,F6,2022-06-01,11:12:00,358,Accident,2022-06-01,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-06,2394.0,6.0,39.9,Apprentissage,2022-06
8103791,C23,F53,2021-02-08,09:25:00,221,Panne mécanique,2021-02-08,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-02,161.0,1.0,2.683333333333333,Apprentissage,2021-02
7810071,C4,F4,2021-05-16,08:07:00,420,"Clés, Carburant, Crevaison",2021-05-16,Diesel,MCS,Assistance,1,0,0,0,0,1,0,2021-05,3834.0,6.0,63.9,Apprentissage,2021-05
6808193,C7,F12,2022-08-17,18:24:00,935,Accident,2022-08-17,Diesel,MCS,,1,0,1,0,0,0,0,2022-08,1702.0,4.0,28.366666666666667,Apprentissage,2022-08
8071202,C4,F4,2022-02-08,10:14:00,519,Panne mécanique,2022-02-08,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-02,364.0,2.0,6.066666666666666,Apprentissage,2022-02
8440554,C20,,2021-06-25,08:19:00,1047,"Clés, Carburant, Crevaison",2021-06-25,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-06,0.0,1.0,0.0,Test,2021-06
6940560,C7,F21,2022-02-01,14:49:00,466,Panne mécanique,2022-02-01,Diesel,MCS,,1,0,0,0,0,0,0,2022-02,517.0,2.0,8.616666666666667,Apprentissage,2022-02
7151975,C3,F3,2021-08-18,20:03:00,202,Accident,2021-08-18,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-08,628.0,2.0,10.466666666666667,Apprentissage,2021-08
7356025,C4,F4,2022-03-06,18:59:00,828,Panne mécanique,2022-03-06,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-03,239.0,1.0,3.9833333333333334,Apprentissage,2022-03
8338731,C18,F133,2022-12-27,10:58:00,224,Panne mécanique,2022-12-27,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-12,0.0,1.0,0.0,Test,2022-12
7508444,C1,F0,2022-03-24,16:39:00,1694,Panne mécanique,2022-03-24,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-03,650.0,2.0,10.833333333333334,Apprentissage,2022-03
8218348,C4,F4,2021-12-06,15:56:00,216,Accident,2021-12-03,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-12,0.0,2.0,0.0,Test,2021-12
7235177,C5,F99,2022-05-06,17:34:00,1102,Accident,2022-05-06,Autre,MCS,Assistance,1,0,0,0,0,0,0,2022-05,1778.0,6.0,29.633333333333333,Apprentissage,2022-05
5637308,C1,F27,2022-02-10,11:41:00,998,Panne mécanique,2022-02-10,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-02,238.0,2.0,3.966666666666667,Apprentissage,2022-02
6865300,C8,F55,2021-05-14,16:47:00,1706,Accident,2021-05-14,Diesel,MCS,,1,0,0,0,0,0,0,2021-05,4238.0,8.0,70.63333333333334,Apprentissage,2021-05
6015065,C4,F4,2021-05-05,14:21:00,1875,"Clés, Carburant, Crevaison",2021-05-05,Essence,MCS,,0,0,0,0,0,0,0,2021-05,457.0,1.0,7.616666666666666,Apprentissage,2021-05
6287040,C3,F83,2021-11-22,10:41:00,529,Panne mécanique,2021-11-22,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-11,729.0,1.0,12.15,Apprentissage,2021-11
6415678,C7,F12,2022-05-09,14:37:00,224,Accident,2022-04-19,Essence,MCS,Assistance,0,1,0,0,0,0,0,2022-05,2337.0,9.0,38.95,Apprentissage,2022-05
5731204,C7,F19,2022-07-30,09:51:00,412,"Clés, Carburant, Crevaison",2022-07-30,Diesel,MCS,,0,0,0,0,0,1,0,2022-07,1409.0,2.0,23.483333333333334,Apprentissage,2022-07
6081189,C4,F4,2022-09-06,15:30:00,182,Panne mécanique,2022-09-06,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-09,496.0,3.0,8.266666666666667,Apprentissage,2022-09
6500124,C1,F6,2021-10-20,15:21:00,997,Panne mécanique,2021-10-20,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-10,341.0,1.0,5.683333333333334,Apprentissage,2021-10
5549746,C1,F1,2022-07-31,12:33:00,171,"Clés, Carburant, Crevaison",2022-07-31,Diesel,MCS,Assistance,1,0,0,0,0,0,1,2022-07,,,,Test,2022-07
6896868,C4,F4,2022-09-15,10:56:00,217,Panne mécanique,2022-09-15,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-09,407.0,3.0,6.783333333333333,Apprentissage,2022-09
6749802,C1,F0,2022-04-04,08:02:00,444,Panne mécanique,2022-04-04,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-04,938.0,4.0,15.633333333333333,Apprentissage,2022-04
7149156,C5,F32,2022-09-13,14:21:00,410,Panne mécanique,2022-09-13,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-09,5140.0,27.0,85.66666666666667,Apprentissage,2022-09
8121110,C4,F8,2022-09-22,08:19:00,171,Panne mécanique,2022-09-22,Diesel,MCS,Assistance,1,0,0,0,0,0,1,2022-09,,,,Test,2022-09
6351013,C4,F4,2022-11-09,09:46:00,299,"Clés, Carburant, Crevaison",2022-11-09,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-11,684.0,3.0,11.4,Apprentissage,2022-11
6147632,C11,F25,2021-06-17,12:24:00,879,Panne mécanique,2021-06-17,,MCS,Assistance,1,0,0,0,0,0,0,2021-06,675.0,2.0,11.25,Apprentissage,2021-06
6582368,C25,F79,2021-01-02,18:05:00,660,Panne mécanique,2021-01-02,Diesel,MCS,Assistance,1,0,0,1,0,0,0,2021-01,9252.0,6.0,154.2,Apprentissage,2021-01
8202425,C1,F0,2022-06-08,13:08:00,1325,Panne mécanique,2022-06-08,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-06,0.0,1.0,0.0,Test,2022-06
8073543,C9,F15,2021-06-08,18:12:00,210,"Clés, Carburant, Crevaison",2021-06-08,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-06,444.0,3.0,7.4,Apprentissage,2021-06
7270462,C1,F6,2021-06-12,20:29:00,866,Panne mécanique,2021-06-12,Essence,Higgins,Assistance,1,0,1,0,0,0,0,2021-06,2076.0,3.0,34.6,Apprentissage,2021-06
7499986,C4,F8,2022-03-08,15:18:00,1243,Accident,2022-02-24,Diesel,MCS,Assistance,1,1,0,0,0,0,0,2022-03,3355.0,8.0,55.916666666666664,Apprentissage,2022-03
6424402,C3,F10,2021-04-25,00:19:00,276,Panne mécanique,2021-04-25,Diesel,MCS,Assistance,0,0,0,0,0,1,0,2021-04,1194.0,1.0,19.9,Apprentissage,2021-04
6204664,C1,F6,2021-02-15,20:49:00,1336,Panne mécanique,2021-02-15,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-02,2503.0,3.0,41.71666666666667,Apprentissage,2021-02
6655126,C7,F12,2022-10-04,19:16:00,1253,Panne mécanique,2022-10-04,Diesel,MCS,Assistance,1,1,0,0,0,0,0,2022-10,3002.0,11.0,50.03333333333333,Apprentissage,2022-10
5906053,C10,F17,2022-08-28,18:34:00,1585,Panne mécanique,2022-08-28,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-08,2534.0,3.0,42.233333333333334,Apprentissage,2022-08
7414420,C3,F24,2021-06-08,13:49:00,268,Panne mécanique,2021-06-08,Diesel,MCS,,1,0,0,0,0,0,0,2021-06,524.0,1.0,8.733333333333333,Apprentissage,2021-06
8383936,C1,F18,2021-01-14,16:52:00,925,Accident,2021-01-14,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-01,0.0,2.0,0.0,Test,2021-01
8431408,C4,F8,2021-04-08,16:20:00,397,Panne mécanique,2021-04-08,Diesel,MCS,Assistance,0,1,0,0,0,0,0,2021-04,0.0,2.0,0.0,Test,2021-04
6175727,C4,F4,2022-09-14,22:11:00,1420,Panne mécanique,2022-09-14,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-09,189.0,1.0,3.15,Apprentissage,2022-09
7051276,C7,F58,2022-06-30,15:43:00,1011,Accident,2022-06-30,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-06,1142.0,4.0,19.033333333333335,Apprentissage,2022-06
8478310,C4,F23,2021-12-04,14:28:00,1053,,,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-12,0.0,1.0,0.0,Test,2021-12
7773693,C1,F18,2022-09-23,15:45:00,1537,Panne mécanique,2022-09-23,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-09,719.0,3.0,11.983333333333333,Apprentissage,2022-09
5548075,C4,F4,2022-10-13,19:15:00,536,Accident,2022-10-13,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-10,588.0,2.0,9.8,Apprentissage,2022-10
7036859,C4,,2021-08-28,17:29:00,1619,Panne mécanique,2021-08-28,Diesel,MCS,Assistance,1,0,0,0,1,0,0,2021-08,1032.0,3.0,17.2,Apprentissage,2021-08
6949576,C4,F4,2021-11-29,08:40:00,1858,Panne mécanique,2021-11-29,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-11,133.0,1.0,2.216666666666667,Apprentissage,2021-11
5993061,C10,F17,2022-04-08,16:31:00,847,Panne mécanique,2022-04-08,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-04,491.0,3.0,8.183333333333334,Apprentissage,2022-04
5723534,C7,F77,2022-08-01,12:29:00,1313,Panne mécanique,2022-08-01,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-08,343.0,2.0,5.716666666666667,Apprentissage,2022-08
7904910,C1,,2021-10-25,09:35:00,603,Panne mécanique,2021-10-25,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-10,1461.0,4.0,24.35,Apprentissage,2021-10
8082934,C14,F31,2021-12-17,12:15:00,749,Panne mécanique,2021-12-17,Essence,MCS,Assistance,1,1,0,0,0,0,0,2021-12,3859.0,7.0,64.31666666666666,Apprentissage,2021-12
7597466,C10,F17,2022-01-23,11:05:00,695,Panne mécanique,2022-01-23,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-01,738.0,3.0,12.3,Apprentissage,2022-01
7280506,C3,F60,2021-01-15,14:09:00,1251,Panne mécanique,2021-01-15,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2021-01,157.0,1.0,2.6166666666666667,Apprentissage,2021-01
7034486,C4,F4,2021-06-21,12:46:00,2105,Panne mécanique,2021-06-21,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2021-06,152.0,1.0,2.533333333333333,Apprentissage,2021-06
6764774,C3,,2021-06-07,14:49:00,2179,"Clés, Carburant, Crevaison",2021-06-07,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-06,566.0,2.0,9.433333333333334,Apprentissage,2021-06
6363409,C3,F63,2021-03-05,16:46:00,1689,Accident,2021-03-05,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-03,617.0,2.0,10.283333333333333,Apprentissage,2021-03
8068401,C22,,2022-02-25,07:28:00,1450,Panne mécanique,2022-02-25,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-02,819.0,2.0,13.65,Apprentissage,2022-02
8482371,C7,F12,2021-05-04,15:39:00,1835,Accident,2021-05-02,Essence,MCS,Assistance,1,1,0,0,0,0,0,2021-05,0.0,11.0,0.0,Test,2021-05
8300104,C7,F72,2022-10-31,12:07:00,618,Panne mécanique,2022-10-31,Diesel,MCS,,0,0,0,0,0,1,0,2022-10,0.0,1.0,0.0,Test,2022-10
6479368,C4,,2022-09-28,08:09:00,171,Panne mécanique,2022-09-28,Essence,MCS,Assistance,1,0,0,0,0,0,1,2022-09,,,,Test,2022-09
7447806,C1,F0,2021-02-19,13:55:00,1604,Panne mécanique,2021-02-19,Essence,MCS,,1,0,0,0,0,0,0,2021-02,213.0,2.0,3.55,Apprentissage,2021-02
7463983,C4,F4,2022-11-02,15:47:00,171,Panne mécanique,2022-11-02,Essence,MCS,Assistance,1,0,0,0,0,0,1,2022-11,,,,Test,2022-11
6395031,C4,F4,2021-03-23,25:00:00,581,"Clés, Carburant, Crevaison",2021-03-23,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-03,370.0,1.0,6.166666666666667,Apprentissage,2021-03
8498028,C3,F10,2022-03-24,25:00:00,1375,"Clés, Carburant, Crevaison",2022-03-24,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-03,0.0,1.0,0.0,Test,2022-03
7666080,C10,F74,2021-06-08,10:59:00,1411,"Clés, Carburant, Crevaison",2021-06-08,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-06,353.0,2.0,5.883333333333334,Apprentissage,2021-06
6646788,C1,F18,2022-08-20,10:59:00,472,"Clés, Carburant, Crevaison",2022-08-20,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-08,1661.0,6.0,27.683333333333334,Apprentissage,2022-08
7209668,C4,F4,2021-04-15,13:12:00,1306,Panne mécanique,2021-04-15,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-04,268.0,1.0,4.466666666666667,Apprentissage,2021-04
7493387,C1,F0,2022-03-21,08:09:00,670,,2022-03-21,Hybride,Higgins,,1,0,0,0,0,0,0,2022-03,1032.0,3.0,17.2,Apprentissage,2022-03
6332320,C4,F4,2022-09-10,08:48:00,376,Panne mécanique,2022-09-10,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-09,138.0,1.0,2.3,Apprentissage,2022-09
7065890,C4,F23,2021-01-24,25:00:00,147,Accident,2021-01-24,Essence,MCS,,1,0,0,0,0,0,0,2021-01,340.0,1.0,5.666666666666667,Apprentissage,2021-01
8340674,C10,,2021-03-13,14:38:00,1504,Panne mécanique,2021-03-13,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-03,0.0,1.0,0.0,Test,2021-03
6882745,C3,F63,2021-05-11,14:18:00,171,Accident,2021-05-10,Diesel,MCS,Assistance,1,0,0,0,0,0,1,2021-05,338.0,2.0,5.633333333333334,Apprentissage,2021-05
6935375,C4,F4,2022-10-08,09:56:00,1254,Panne mécanique,2022-10-08,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-10,235.0,1.0,3.9166666666666665,Apprentissage,2022-10
